VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2019-06-01 00:23:46,2019-06-01 00:35:34,1,1.8,1,N,140,142,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2019-06-01 00:42:50,2019-06-01 00:56:14,1,3.42,1,N,142,41,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
2,2019-06-01 00:08:51,2019-06-01 00:19:08,1,1.46,1,N,249,79,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2019-06-01 00:27:56,2019-06-01 00:42:01,1,3.14,1,N,114,237,1,12.5,0.5,0.5,4.08,0.0,0.3,20.38,2.5
2,2019-06-01 00:15:44,2019-06-01 00:32:23,4,2.97,1,N,186,140,1,13.0,0.5,0.5,2.0,0.0,0.3,18.8,2.5
2,2019-06-01 00:45:00,2019-06-01 01:01:35,3,4.05,1,N,4,65,1,15.5,0.5,0.5,1.5,0.0,0.3,20.8,2.5
1,2019-06-01 00:36:15,2019-06-01 01:08:01,1,19.4,1,N,132,33,2,53.0,0.5,0.5,0.0,0.0,0.3,54.3,0.0
1,2019-06-01 00:04:21,2019-06-01 00:28:09,2,3.4,1,N,186,140,1,17.0,3.0,0.5,4.15,0.0,0.3,24.95,2.5
1,2019-06-01 00:48:47,2019-06-01 00:58:11,2,1.5,1,N,107,158,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
1,2019-06-01 00:59:27,2019-06-01 01:17:28,1,3.8,1,N,158,233,1,15.0,3.0,0.5,4.0,0.0,0.3,22.8,2.5
2,2019-06-01 00:02:11,2019-06-01 00:08:59,2,1.01,1,N,230,161,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2019-06-01 00:11:47,2019-06-01 00:23:35,1,1.86,1,N,230,113,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2019-06-01 00:27:04,2019-06-01 00:37:35,2,1.12,1,N,249,79,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2019-06-01 00:39:03,2019-06-01 01:00:38,1,5.6,1,N,79,238,1,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
2,2019-06-01 00:14:20,2019-06-01 00:16:51,3,0.58,1,N,43,43,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0.0
1,2019-06-01 00:04:06,2019-06-01 00:15:14,2,1.4,1,N,229,48,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
1,2019-06-01 00:21:03,2019-06-01 00:26:30,1,0.9,1,N,68,234,1,5.5,3.0,0.5,2.3,0.0,0.3,11.6,2.5
1,2019-06-01 00:33:30,2019-06-01 01:05:23,2,3.5,1,N,234,256,1,21.5,3.0,0.5,1.0,0.0,0.3,26.3,2.5
2,2019-06-01 00:39:30,2019-06-01 01:12:40,1,18.1,2,N,132,90,1,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2,2019-06-01 00:02:41,2019-06-01 00:22:58,5,6.55,1,N,262,249,1,22.0,0.5,0.5,5.16,0.0,0.3,30.96,2.5
2,2019-06-01 00:25:51,2019-06-01 00:59:46,5,6.62,1,N,114,7,1,27.5,0.5,0.5,1.0,0.0,0.3,32.3,2.5
1,2019-06-01 00:02:11,2019-06-01 00:07:35,1,0.7,1,N,113,158,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
1,2019-06-01 00:08:49,2019-06-01 00:21:51,2,1.9,1,N,158,246,1,10.5,3.0,0.5,5.0,0.0,0.3,19.3,2.5
1,2019-06-01 00:38:15,2019-06-01 00:46:00,2,1.4,1,N,48,142,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
1,2019-06-01 00:13:42,2019-06-01 00:16:50,1,0.6,1,N,79,107,1,4.0,3.0,0.5,1.0,0.0,0.3,8.8,2.5
1,2019-06-01 00:22:47,2019-06-01 00:31:22,1,2.1,1,N,79,229,2,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
1,2019-06-01 00:42:06,2019-06-01 00:48:31,4,1.1,1,N,107,186,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
1,2019-06-01 00:54:09,2019-06-01 01:00:15,2,1.3,1,N,234,137,1,6.5,3.0,0.5,1.0,0.0,0.3,11.3,2.5
2,2019-06-01 00:00:02,2019-06-01 00:09:41,1,2.56,1,N,68,143,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2019-06-01 00:34:17,2019-06-01 00:45:17,1,1.8,1,N,90,100,1,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
1,2019-06-01 00:13:36,2019-06-01 00:20:10,2,1.7,1,N,236,237,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
1,2019-06-01 00:45:02,2019-06-01 01:05:26,1,7.6,1,N,142,209,1,24.0,3.0,0.5,6.0,0.0,0.3,33.8,2.5
2,2019-06-01 00:16:46,2019-06-01 00:33:57,4,3.36,1,N,79,48,1,14.0,0.5,0.5,1.0,0.0,0.3,18.8,2.5
2,2019-06-01 00:41:54,2019-06-01 01:20:28,4,14.09,1,N,230,200,2,43.0,0.5,0.5,0.0,5.6,0.3,52.4,2.5
2,2019-06-01 00:57:12,2019-06-01 00:57:17,1,0.0,2,N,249,249,4,-52.0,0.0,-0.5,0.0,0.0,-0.3,-55.3,-2.5
2,2019-06-01 00:57:12,2019-06-01 00:57:17,1,0.0,2,N,249,249,2,52.0,0.0,0.5,0.0,0.0,0.3,55.3,2.5
2,2019-06-01 00:58:41,2019-06-01 01:19:43,1,5.09,1,N,249,238,1,18.5,0.5,0.5,5.58,0.0,0.3,27.88,2.5
2,2019-06-01 00:16:13,2019-06-01 00:32:33,1,4.07,1,N,50,263,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2,2019-06-01 00:01:46,2019-06-01 00:13:54,1,3.1,1,N,237,246,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2,2019-06-01 00:25:37,2019-06-01 00:26:36,1,0.36,1,N,48,230,1,3.0,0.5,0.5,0.0,0.0,0.3,6.8,2.5
2,2019-06-01 00:28:20,2019-06-01 00:32:35,1,1.08,1,N,48,142,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2019-06-01 00:39:43,2019-06-01 00:52:20,1,3.42,1,N,230,41,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2,2019-06-01 00:01:01,2019-06-01 00:20:54,1,6.61,1,N,256,223,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96,0.0
2,2019-06-01 00:33:58,2019-06-01 00:49:47,1,2.73,1,N,7,141,1,12.5,0.5,0.5,4.08,0.0,0.3,20.38,2.5
2,2019-06-01 00:51:53,2019-06-01 00:56:36,1,1.28,1,N,141,263,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2019-06-01 00:07:29,2019-06-01 00:44:27,2,5.84,1,N,79,179,1,26.0,0.5,0.5,5.96,0.0,0.3,35.76,2.5
2,2019-06-01 00:02:49,2019-06-01 00:20:34,2,2.34,1,N,209,4,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2,2019-06-01 00:22:36,2019-06-01 00:33:24,2,1.43,1,N,4,249,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2019-06-01 00:36:20,2019-06-01 00:42:13,2,1.03,1,N,249,211,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2019-06-01 00:45:01,2019-06-01 00:49:39,1,0.73,1,N,211,144,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2019-06-01 00:52:21,2019-06-01 01:08:02,1,6.32,1,N,148,75,1,20.5,0.5,0.5,4.86,0.0,0.3,29.16,2.5
1,2019-06-01 00:00:12,2019-06-01 00:20:01,1,4.1,1,N,163,226,2,17.0,3.0,0.5,0.0,0.0,0.3,20.8,2.5
1,2019-06-01 00:21:01,2019-06-01 00:28:09,1,1.7,1,N,226,129,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
2,2019-06-01 00:12:24,2019-06-01 00:24:24,1,6.42,1,N,263,232,1,19.0,0.5,0.5,2.0,0.0,0.3,24.8,2.5
1,2019-06-01 00:20:41,2019-06-01 00:33:13,1,1.0,1,N,113,90,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
1,2019-06-01 00:39:37,2019-06-01 00:53:28,1,2.9,1,N,68,13,1,12.5,3.0,0.5,3.25,0.0,0.3,19.55,2.5
1,2019-06-01 00:25:48,2019-06-01 00:45:24,1,3.3,1,N,230,144,2,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
1,2019-06-01 00:49:38,2019-06-01 00:54:08,1,0.7,1,N,114,231,1,5.0,3.0,0.5,0.88,0.0,0.3,9.68,2.5
1,2019-06-01 00:58:05,2019-06-01 01:18:26,1,2.7,1,N,211,246,2,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
1,2019-06-01 00:25:35,2019-06-01 00:28:29,1,0.5,1,N,234,113,1,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
1,2019-06-01 00:34:58,2019-06-01 00:57:28,1,4.1,1,N,249,237,1,17.0,3.0,0.5,4.16,0.0,0.3,24.96,2.5
1,2019-06-01 00:03:27,2019-06-01 00:13:05,1,1.8,1,N,229,142,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
1,2019-06-01 00:15:59,2019-06-01 00:31:18,1,4.5,1,N,142,116,1,15.5,3.0,0.5,3.0,0.0,0.3,22.3,2.5
1,2019-06-01 00:45:15,2019-06-01 01:03:00,1,4.0,1,N,24,262,1,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
1,2019-06-01 00:02:31,2019-06-01 00:09:16,1,0.8,1,N,161,48,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2019-06-01 00:23:26,2019-06-01 00:41:56,2,3.8,1,N,234,13,1,15.5,3.0,0.5,2.9,0.0,0.3,22.2,2.5
1,2019-06-01 00:50:37,2019-06-01 00:53:14,2,0.5,1,N,211,249,1,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
1,2019-06-01 00:59:36,2019-06-01 01:17:20,1,3.7,1,N,249,66,1,15.0,3.0,0.5,3.0,0.0,0.3,21.8,2.5
2,2019-06-01 00:07:53,2019-06-01 00:49:36,1,4.41,1,N,170,7,1,26.0,0.5,0.5,7.45,0.0,0.3,37.25,2.5
1,2019-06-01 00:07:24,2019-06-01 00:15:10,3,1.7,1,N,151,152,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
1,2019-06-01 00:36:31,2019-06-01 00:46:21,1,2.8,1,N,239,75,2,10.5,3.0,0.5,0.0,0.0,0.3,14.3,2.5
2,2019-06-01 00:07:03,2019-06-01 00:23:27,6,3.83,1,N,166,140,1,15.0,0.5,0.5,2.5,0.0,0.3,21.3,2.5
2,2019-06-01 00:45:40,2019-06-01 01:01:18,5,1.27,1,N,234,246,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2,2019-06-01 00:25:07,2019-06-01 00:32:14,1,1.13,1,N,232,79,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2019-06-01 00:34:22,2019-06-01 00:47:52,1,4.48,1,N,107,75,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
2,2019-06-01 00:52:19,2019-06-01 00:56:17,1,1.25,1,N,263,75,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2019-06-01 00:32:22,2019-06-01 00:56:05,3,8.91,1,N,232,151,1,28.0,0.5,0.5,6.36,0.0,0.3,38.16,2.5
2,2019-06-01 00:14:14,2019-06-01 00:29:30,1,2.43,1,N,148,65,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
1,2019-06-01 00:13:52,2019-06-01 00:20:29,2,1.3,1,N,163,142,1,7.0,3.0,0.5,2.16,0.0,0.3,12.96,2.5
1,2019-06-01 00:21:07,2019-06-01 00:35:49,2,3.3,1,N,142,107,1,12.5,3.0,0.5,3.25,0.0,0.3,19.55,2.5
2,2019-06-01 00:30:17,2019-06-01 00:43:17,1,3.23,1,N,48,263,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2,2019-06-01 00:50:43,2019-06-01 00:54:12,2,1.44,1,N,237,236,1,6.0,0.5,0.5,1.5,0.0,0.3,11.3,2.5
2,2019-06-01 00:58:48,2019-06-01 01:36:19,1,9.37,1,N,236,173,2,34.5,0.5,0.5,0.0,0.0,0.3,38.3,2.5
2,2019-06-01 00:03:58,2019-06-01 00:21:13,1,2.2,1,N,137,144,1,12.0,0.5,0.5,2.0,0.0,0.3,17.8,2.5
2,2019-06-01 00:25:22,2019-06-01 00:31:24,1,0.31,1,N,144,148,1,5.5,0.5,0.5,2.79,0.0,0.3,12.09,2.5
2,2019-06-01 00:33:08,2019-06-01 00:49:29,1,7.04,1,N,148,82,1,21.0,0.5,0.5,4.96,0.0,0.3,29.76,2.5
2,2019-06-01 00:09:56,2019-06-01 00:13:11,1,1.03,1,N,140,262,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2019-06-01 00:23:45,2019-06-01 00:26:28,2,0.43,1,N,236,236,1,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
2,2019-06-01 00:37:11,2019-06-01 00:46:34,1,2.1,1,N,237,143,1,9.0,0.5,0.5,1.0,0.0,0.3,13.8,2.5
2,2019-06-01 00:57:56,2019-06-01 01:36:58,1,6.74,1,N,68,37,2,28.5,0.5,0.5,0.0,0.0,0.3,32.3,2.5
1,2019-06-01 00:28:11,2019-06-01 00:32:22,2,0.3,1,N,234,234,1,4.5,3.0,0.5,1.25,0.0,0.3,9.55,2.5
1,2019-06-01 00:39:45,2019-06-01 00:52:12,1,2.2,1,N,249,148,1,10.0,3.0,0.5,1.0,0.0,0.3,14.8,2.5
1,2019-06-01 00:56:21,2019-06-01 01:15:19,2,4.3,1,N,79,50,1,16.0,3.0,0.5,1.98,0.0,0.3,21.78,2.5
2,2019-06-01 00:44:20,2019-06-01 01:12:24,1,5.66,1,N,142,13,1,22.0,0.5,0.5,6.45,0.0,0.3,32.25,2.5
1,2019-06-01 00:00:36,2019-06-01 00:34:30,1,7.3,1,N,238,223,1,27.5,3.0,0.5,4.5,0.0,0.3,35.8,2.5
2,2019-06-01 00:05:58,2019-06-01 00:17:01,1,1.64,1,N,25,97,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,0.0
2,2019-06-01 00:27:56,2019-06-01 00:38:32,1,2.57,1,N,148,162,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2019-06-01 00:42:05,2019-06-01 00:51:05,1,1.86,1,N,162,142,1,8.5,0.5,0.5,2.21,0.0,0.3,14.51,2.5
2,2019-06-01 00:15:55,2019-06-01 00:20:50,5,1.14,1,N,50,142,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2019-06-01 00:25:54,2019-06-01 00:44:58,5,4.31,1,N,230,74,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
2,2019-06-01 00:26:42,2019-06-01 00:34:19,2,0.91,1,N,237,163,1,7.0,0.5,0.5,2.0,0.0,0.3,12.8,2.5
2,2019-06-01 00:35:03,2019-06-01 00:41:13,2,0.98,1,N,163,50,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2019-06-01 00:48:05,2019-06-01 00:53:33,2,1.85,1,N,142,151,1,7.5,0.5,0.5,1.11,0.0,0.3,12.41,2.5
2,2019-06-01 00:57:43,2019-06-01 01:02:44,2,1.3,1,N,151,166,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
2,2019-06-01 00:08:16,2019-06-01 00:21:41,2,2.54,1,N,107,140,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2,2019-06-01 00:23:40,2019-06-01 00:33:28,2,2.34,1,N,141,143,1,9.5,0.5,0.5,2.39,0.0,0.3,15.69,2.5
2,2019-06-01 00:35:06,2019-06-01 00:46:36,2,1.9,1,N,143,68,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2019-06-01 00:55:09,2019-06-01 01:36:48,2,11.6,1,N,100,92,1,41.0,0.5,0.5,10.18,6.12,0.3,61.1,2.5
2,2019-06-01 00:23:58,2019-06-01 00:54:53,1,19.49,2,N,132,151,2,52.0,0.0,0.5,0.0,6.12,0.3,58.92,0.0
2,2019-06-01 00:59:01,2019-06-01 01:13:08,1,2.9,1,N,151,244,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,0.0
1,2019-06-01 00:02:28,2019-06-01 00:15:49,4,1.9,1,N,87,148,1,10.5,3.0,0.5,2.0,0.0,0.3,16.3,2.5
1,2019-06-01 00:20:40,2019-06-01 00:35:54,1,4.8,1,N,79,140,1,17.0,3.0,0.5,3.0,0.0,0.3,23.8,2.5
1,2019-06-01 00:50:45,2019-06-01 00:54:23,3,0.6,1,N,141,237,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2019-06-01 00:00:30,2019-06-01 00:14:12,1,4.1,1,N,161,74,1,14.0,3.0,0.5,7.0,0.0,0.3,24.8,2.5
1,2019-06-01 00:25:19,2019-06-01 00:28:10,1,0.3,1,N,263,262,1,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
1,2019-06-01 00:20:39,2019-06-01 00:35:12,0,7.1,1,Y,132,265,1,20.5,0.5,0.5,4.35,0.0,0.3,26.15,0.0
1,2019-06-01 00:18:15,2019-06-01 00:33:00,2,2.4,1,N,166,116,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,0.0
1,2019-06-01 00:08:42,2019-06-01 00:19:46,1,2.8,1,N,264,264,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0.0
2,2019-05-31 23:56:13,2019-06-01 00:03:38,1,1.73,1,N,87,114,1,7.5,0.5,0.5,1.0,0.0,0.3,12.3,2.5
2,2019-06-01 00:06:21,2019-06-01 00:21:23,1,3.22,1,N,114,229,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2,2019-06-01 00:50:24,2019-06-01 01:07:22,1,2.39,1,N,233,148,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
1,2019-06-01 00:30:06,2019-06-01 00:36:49,2,1.0,1,N,249,211,1,6.5,3.0,0.5,1.5,0.0,0.3,11.8,2.5
1,2019-06-01 00:40:50,2019-06-01 01:03:10,1,3.7,1,N,114,50,1,17.0,3.0,0.5,2.08,0.0,0.3,22.88,2.5
2,2019-06-01 00:05:15,2019-06-01 00:38:08,2,5.59,1,N,249,62,1,23.0,0.5,0.5,5.36,0.0,0.3,32.16,2.5
2,2019-05-31 23:59:44,2019-06-01 00:12:11,4,1.11,1,N,158,113,1,9.0,0.5,0.5,2.0,0.0,0.3,14.8,2.5
2,2019-06-01 00:16:47,2019-06-01 00:21:49,4,0.75,1,N,79,211,1,5.5,0.5,0.5,1.0,0.0,0.3,10.3,2.5
2,2019-06-01 00:23:08,2019-06-01 00:38:41,3,3.51,1,N,114,229,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2019-05-31 23:59:54,2019-06-01 00:05:01,1,0.6,1,N,170,186,1,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
2,2019-06-01 00:17:28,2019-06-01 00:48:45,1,4.19,1,N,43,79,1,20.5,0.5,0.5,4.86,0.0,0.3,29.16,2.5
2,2019-06-01 00:38:18,2019-06-01 00:44:11,1,1.58,1,N,236,239,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2019-06-01 00:51:33,2019-06-01 01:00:13,1,1.43,1,N,239,263,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2019-06-01 00:09:56,2019-06-01 00:49:33,1,6.04,1,N,161,256,1,29.5,0.5,0.5,6.66,0.0,0.3,39.96,2.5
2,2019-06-01 00:36:24,2019-06-01 00:49:54,1,1.63,1,N,114,113,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2019-06-01 00:51:18,2019-06-01 00:56:27,1,0.91,1,N,234,170,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
1,2019-06-01 00:15:16,2019-06-01 00:42:18,2,6.1,1,N,107,42,4,22.5,3.0,0.5,0.0,0.0,0.3,26.3,2.5
2,2019-06-01 00:19:59,2019-06-01 00:39:23,1,9.7,1,N,138,65,1,29.5,0.5,0.5,6.16,0.0,0.3,36.96,0.0
1,2019-06-01 00:15:36,2019-06-01 00:23:40,2,1.4,1,N,48,170,1,7.5,3.0,0.5,1.0,0.0,0.3,12.3,2.5
1,2019-06-01 00:26:59,2019-06-01 00:38:26,2,2.1,1,N,170,163,1,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
1,2019-06-01 00:47:21,2019-06-01 00:50:17,1,0.9,1,N,50,143,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
1,2019-06-01 00:58:19,2019-06-01 01:00:10,3,0.4,1,N,50,48,1,3.5,3.0,0.5,1.45,0.0,0.3,8.75,2.5
1,2019-06-01 00:08:00,2019-06-01 00:12:06,1,0.8,1,N,107,164,2,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
1,2019-06-01 00:14:53,2019-06-01 00:28:28,2,4.5,1,N,170,41,2,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
1,2019-06-01 00:59:12,2019-06-01 01:09:45,1,2.9,1,N,48,43,1,11.5,3.0,0.5,3.05,0.0,0.3,18.35,2.5
2,2019-06-01 00:08:21,2019-06-01 00:20:33,1,4.13,1,N,13,79,1,14.5,0.5,0.5,0.66,0.0,0.3,18.96,2.5
2,2019-06-01 00:21:36,2019-06-01 00:26:37,1,0.75,1,N,79,107,1,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2019-06-01 00:28:50,2019-06-01 00:44:14,1,3.49,1,N,107,262,1,13.5,0.5,0.5,3.0,0.0,0.3,20.3,2.5
2,2019-06-01 00:50:45,2019-06-01 01:04:30,1,3.18,1,N,262,48,1,13.0,0.5,0.5,2.52,0.0,0.3,19.32,2.5
2,2019-06-01 00:22:01,2019-06-01 00:31:50,2,3.88,1,N,238,244,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2,2019-06-01 00:52:06,2019-06-01 01:14:57,2,5.35,1,N,238,243,1,21.0,0.5,0.5,0.0,0.0,0.3,24.8,2.5
1,2019-06-01 00:49:10,2019-06-01 01:06:35,1,7.5,1,N,132,95,1,23.5,0.5,0.5,6.2,0.0,0.3,31.0,0.0
2,2019-06-01 00:52:35,2019-06-01 01:05:21,1,3.15,1,N,249,33,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
1,2019-06-01 00:04:26,2019-06-01 00:25:56,3,2.9,1,N,186,45,2,15.5,3.0,0.5,0.0,0.0,0.3,19.3,2.5
1,2019-06-01 00:30:40,2019-06-01 00:40:15,1,1.6,1,N,144,261,2,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
1,2019-06-01 00:50:49,2019-06-01 00:53:58,1,0.3,1,N,25,25,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0.0
1,2019-06-01 00:05:17,2019-06-01 00:21:34,1,1.3,1,N,233,107,2,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
1,2019-06-01 00:23:34,2019-06-01 00:43:07,1,2.3,1,N,170,158,1,13.5,3.0,0.5,3.45,0.0,0.3,20.75,2.5
1,2019-06-01 00:44:29,2019-06-01 00:53:47,2,1.4,1,N,158,186,1,8.0,3.0,0.5,3.5,0.0,0.3,15.3,2.5
2,2019-06-01 00:29:53,2019-06-01 00:40:32,1,2.12,1,N,256,80,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,0.0
1,2019-06-01 00:16:39,2019-06-01 00:41:25,1,3.9,1,N,43,148,4,18.0,3.0,0.5,0.0,0.0,0.3,21.8,2.5
1,2019-06-01 00:44:18,2019-06-01 00:47:23,1,0.6,1,N,148,4,3,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2019-06-01 00:23:23,2019-06-01 00:28:25,1,1.0,1,N,186,170,1,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
1,2019-06-01 00:42:55,2019-06-01 00:59:18,4,2.4,1,N,162,246,1,12.5,3.0,0.5,2.45,0.0,0.3,18.75,2.5
1,2019-06-01 00:24:59,2019-06-01 00:45:08,1,9.1,1,N,138,97,2,27.5,0.5,0.5,0.0,0.0,0.3,28.8,0.0
1,2019-06-01 00:48:59,2019-06-01 01:06:04,2,4.2,1,N,97,137,1,16.0,3.0,0.5,5.9,0.0,0.3,25.7,2.5
2,2019-06-01 00:16:19,2019-06-01 00:22:57,1,1.04,1,N,162,229,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2019-06-01 00:23:52,2019-06-01 00:35:20,1,1.95,1,N,229,107,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2019-06-01 00:36:47,2019-06-01 00:46:01,1,1.31,1,N,107,79,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2019-06-01 00:47:38,2019-06-01 01:00:42,1,1.63,1,N,79,249,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2019-06-01 00:36:05,2019-06-01 00:51:57,3,3.38,1,N,114,237,1,13.5,0.5,0.5,2.0,0.0,0.3,19.3,2.5
1,2019-06-01 00:12:35,2019-06-01 00:18:15,1,1.2,1,N,141,236,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2019-06-01 00:26:02,2019-06-01 00:39:29,1,2.7,1,N,141,238,1,11.5,3.0,0.5,2.0,0.0,0.3,17.3,2.5
1,2019-06-01 00:49:22,2019-06-01 00:57:07,1,1.7,1,N,142,68,1,7.5,3.0,0.5,1.0,0.0,0.3,12.3,2.5
1,2019-06-01 00:59:15,2019-06-01 01:10:31,1,1.8,1,N,68,100,2,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
2,2019-06-01 00:39:45,2019-06-01 00:48:40,1,1.28,1,N,114,125,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2019-06-01 00:49:27,2019-06-01 01:01:55,1,1.72,1,N,125,90,1,10.0,0.5,0.5,1.0,0.0,0.3,14.8,2.5
2,2019-05-31 23:58:54,2019-06-01 00:23:51,1,4.84,1,N,151,243,1,19.5,0.5,0.5,4.16,0.0,0.3,24.96,0.0
2,2019-06-01 00:53:13,2019-06-01 00:58:36,1,3.31,1,N,143,166,1,10.5,0.5,0.5,1.0,0.0,0.3,15.3,2.5
1,2019-06-01 00:56:15,2019-06-01 01:02:07,1,1.5,1,N,87,114,1,7.0,3.0,0.5,1.62,0.0,0.3,12.42,2.5
1,2019-06-01 00:12:50,2019-06-01 00:36:08,2,4.5,1,N,249,141,1,18.0,3.0,0.5,4.35,0.0,0.3,26.15,2.5
1,2019-06-01 00:10:22,2019-06-01 00:14:12,2,0.8,1,N,231,261,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
1,2019-06-01 00:24:49,2019-06-01 00:40:08,2,4.4,1,N,13,181,1,16.0,3.0,0.5,6.45,6.12,0.3,32.37,2.5
2,2019-06-01 00:22:57,2019-06-01 00:41:14,2,4.27,1,N,48,231,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
